id,title,release_date,budget,revenue,status,tagline,runtime,popularity,original_language,homepage,adult,overview,languages,production_countries,production_companies,genres
49518,Aap Mujhe Achche Lagne Lage,2002-01-01,1600000,13000000,Released,,182,3.823E+00,hi,,false,"Sapna Dholakia desires nothing more than to be married to her love Rohit, but her conservative family and stubborn father will stop at nothing to make sure she marries the son of a friend of the family.",हिन्दी,,MK Films,Action
20337,Martin Lawrence Live: Runteldat,2002-08-01,3000000,19184015,Released,,113,3.69E+00,en,,false,"The controversial bad-boy of comedy delivers a piercing look at his life, lifting the metaphorical smokescreen that he feels has clouded the public view, commenting on everything from the dangers of smoking to the trials of relationships, and unleashing a nonstop litany of raucous anecdotes, stinging social commentary and very personal reflections about life.",English,United States of America,,Comedy
25461,Raising Victor Vargas,2002-05-16,800000,2816116,Released,,88,3.671E+00,en,http://www.lhp.com.sg/victor/,false,"The film follows Victor, a Lower East Side teenager, as he deals with his eccentric family, including his strict grandmother, his bratty sister, and a younger brother who completely idolizes him. Along the way he tries to win the affections of Judy, who is very careful and calculating when it comes to how she deals with men.","English,Español",United States of America,"BlueLight,Forensic Films,StudioCanal,Canal+","Drama,Romance"
90634,Hum Tumhare Hain Sanam,2002-05-24,4800000,14000000,Released,,174,3.643E+00,hi,,false,"Radha and Suraj have been friends since childhood. Gopal has been in love with Radha ever since they spent a few years together as kids. Years later, Gopal's guardian proposes to Radha a marriage with Gopal, and she accepts.",हिन्दी,India,B.M.B. Pictures,"Drama,Romance"
606943,Ittymaani: Made In China,2019-09-06,1300000,4400000,Released,,158,2.05E+00,ml,,false,"The son of a popular martial arts expert, Manikkunnel Ittymaani is an impulsive man who keeps landing into trouble.",,India,Aashirvad Cinemas,"Comedy,Drama"
69497,Sarvam,2009-05-15,2000000,2000000,Released,,159,1.067E+00,ta,,false,"The film revolves around five individual characters and the events in their life, that, on the one hand, changes everything in their respective lives, which the film's title refers to, and, on the other hand, also brings together these people. It is an anthology film, that contains two parallel moving stories, which are connected by a freak accident in Chennai. A young architect, falls in love with a young beautiful pediatric doctor, runs after her and tries to convince her to marry her, while, simultaneously, a morose ex-football coach troubles a software engineer by vowing to kill his eight-year-old son. How these characters get connected and confronted through the accident forms the crux of the story.",தமிழ்,India,,"Drama,Romance,Action"
140770,Bhoot Returns,2012-10-11,750000,890000,Released,,73,1.329E+00,hi,,false,"A family moves into a possessed bungalow. A sudden turn of events in the house leaves them astonished. When things worsen, escape seems to be their last resort.",हिन्दी,India,"Eros Entertainment,Alumbra Entertainment",Horror
13245,Atanarjuat: The Fast Runner,2002-02-01,1934000,3786801,Released,,172,3.609E+00,en,http://atanarjuat.com/,false,"Based on a local legend and set in an unknown era, it deals with universal themes of love, possessiveness, family, jealousy and power. Beautifully shot, and acted by Inuit people, it portrays a time when people fought duels by taking turns to punch each other until one was unconscious, made love on the way to the caribou hunt, ate walrus meat and lit their igloos with seal-oil lamps.",,Canada,Igloolik Isuma Productions Inc.,"Fantasy,Drama"
227056,Ramayya Vasthavayya,2013-10-10,4200000,4300000,Released,,166,1.4E+00,te,,false,"Nandu, a happy-go-lucky college student falls head over heels in love with Akarsha and goes all out to woo her. But only after Akarsha falls for him does she realize that he has revenge on his mind.",తెలుగు,India,Sri Venkateswara Creations,"Drama,Action"
19085,Vulgar,2002-04-26,120000,14904,Released,Everyone loves a clown... some more than others.,87,3.596E+00,en,,false,"Vulgar is about a man who is a children's clown but has not been getting much luck lately. He lives in a cheap apartment which he can't even afford. Bums are constantly sleeping in his run down car and crashing on his lawn. He has a nagging mother who lives in a nursing home, and his best friend is a moocher. One day he comes up with the idea to become a bachelor clown.",English,United States of America,"Chango Productions,Shongo Filmworks Ltd.,View Askew Productions","Drama,Horror,Thriller,Crime"
79014,Ayumi Hamasaki Rock ’n' Roll Circus Tour Final 7 Days Special,2010-11-10,1,3,Released,Rock 'n Roll,183,1.094E+00,en,http://avexnet.jp/id/hamas/discography/product/AVBD-91857.html,false,"A national tour to mobilize 40 million people ""ayumi hamasaki ARENA TOUR 2010 ~ Rock'n'Roll Circus"" successfully closed, the Ayumi Hamasaki and then held the finale in 10 performances ""ayumi hamasaki Rock'n'Roll Circus Tour FINAL-7days Special"" , the National Yoyogi Stadium in Tokyo for seven days to start performing. Ayumi Hamasaki music and dance, showing a world-class performances. Blu-ray Disc complete collection of 11 October 2010 the final day performances.",日本語,,,Music
461707,Haseena Parkar,2017-09-22,2400000,1240000,Released,The Queen of Mumbai,124,1.682E+00,hi,,false,"Haseena is very close to her brother Dawood, who turns to a life of crime and rises to power in the Mumbai underworld. After the bomb blasts of 1993, Dawood escapes to Dubai and she falls in trouble.",हिन्दी,India,Swiss Entertainment,"Crime,Drama"
405909,Sinistre,1994-04-25,10000,10000,Released,From the director of RAVAGE,73,6E-01,en,http://rdsortor.wix.com/borderline-cinema#!sinistre/c1s9b,false,"Micro-budget horror film shot in 1994 about three criminals whose bid to pull off the perfect heist goes horribly wrong. First, one of the three is shot during the robbery, leaving the young couple, Simon (Steve Kelly) and Lisa, (Marcia Carol Miller Dollarhide) to fend for themselves. The two decide to separate and rendezvous in a deserted house. Simon arrives first, and proceeds to spend the night there, waiting for Lisa. During the night, Simon comes face to face with the dark presences of an axe murderer (Dan Skinner) and his victims, who attempt to claim him as one of their own.",English,United States of America,Borderline Entertainment,Horror
222060,Anonymous Celebrities: Animatic,2005-10-18,200,10,Released,A barely animated sci-fi musical comedy romance drama thriller!,99,6.65E-01,en,https://sites.google.com/site/anonymouscelebrities/home,false,"Nerdy Herbert meets Annie, the holier-than-thou girl of his dreams. But his plans for romance might be derailed by a nasty punk rocker, a mad scientist, obsessed federal agents... and mysterious aliens bent on destroying the planet!",English,United States of America,Randomly Designed Pictures,"Comedy,Drama,Music,Science Fiction,Thriller"
74049,All the Time in the World,2011-04-14,2000000,676045,Released,,96,1.241E+00,nl,,false,"When Molly, the 21 year-old sister of Maarten, departs the family home, she leaves her older brother with empty nest syndrome. But it also opens up new opportunities for him, such as the possibility to explore his love for Arthur, a closet gay. Molly and Maarten wrestle with their personal relationships and also their relationship with one another, but fate nevertheless seems determined to strike them both down.",Nederlands,Netherlands,"Kemna & Zonen,NL Film en TV","Comedy,Drama,Romance"
352099,Bangistan,2015-08-07,3600000,830000,Released,Two Aspiring Terrorists. One Identical Plan. No Damn Clue!,135,1.462E+00,hi,,false,"Two blundering terrorists with lofty ideologies, but ordinary talent, on a mission to change the world.",हिन्दी,India,"Excel Entertainment,Junglee Pictures","Comedy,Drama"
98529,New Perfect Two,2012-01-20,8456800,5750000,Released,,100,1.313E+00,zh,,false,"Ah Bee, a former superstar motorcycle racer who gave up on the sport after a bad fall on the track left him physically and emotionally scarred. Now Ah Bee is a self-loathing, boozing, gambling layabout with a faithful girl named Maniu, a spunky tomboy who cooks his meals, launders his clothes and constantly reminds him of what a loser he is. Of course, she needles him in an adorably sassy way, making her one of those awesome in-the-movies-only girls who'll love a man faithfully even if he's a boozing, gambling layabout.",普通话,Taiwan,,"Drama,Family"
407873,For Colored Girls Who Have Considered Suicide/When The Rainbow Is Enuf,1982-02-23,1000000,100000,Released,A unique award-winning tale of the African-American woman's journey in America.,78,6E-01,en,http://www.imdb.com/title/tt0208163/,false,"The powerful tales of seven diverse African-American women are woven together in this 1982 performance of Ntozake Shange's Obie Award-winning landmark play. A breakthrough portrayal of black women's experiences in America, the story combines music, poetry and dance to celebrate their unique culture while painting a poignant portrait of their terrible struggles.",English,,,"Drama,Romance"
257448,Last Flight,2014-03-21,10000000,5900000,Released,Departing to Hell.,86,1.4E+00,en,,false,"As an old Boing 747 takes off for its last red-eye flight from a small Pacific island, unusual events occur intermittently. While all the passengers are panic, the captain and the chief flight attendant try to lead the investigation.","普通话,English",China,"Ci Wen Media,Media Asia Distribution,SMG Pictures","Action,Thriller"
460035,Thawed Carp,2017-11-07,1000000,173187,Released,,97,1.673E+00,ru,,false,"Elena Mihailovna, having worked all her life in the only school of a provincial town, lives modestly in retirement. Unexpectedly she learns of a fatal diagnosis, which can at any moment end her life. Instead of an unbearable anticipation, she resolutely begins the preparation for her own death, in order to simplify the procedure for her son. She has not seen her only son for over five years because he worrks in the capital. Oleg is constantly busy, and he does not have time for his lonely mother. At the same time with all the new problems, the heroine receives as a gift a huge carp, which changes her life.",Pусский,Russia,KinoKlaster,"Drama,Comedy"
