id,title,release_date,budget,revenue,status,tagline,runtime,popularity,original_language,homepage,adult,overview,languages,production_countries,production_companies,genres
73981,Ayurveda: Art of Being,2001-09-20,300000,2074000,Released,,101,8.48E-01,en,,false,"Ayurveda is a science of life and a healing art, where body, mind and spirit are given equal importance. This voyage of thousands of miles across India and abroad takes you on a unique poetic journey, where we encounter remarkable men of medicine or simply a villager who lives in harmony with nature. ""Hope is nature's way of enabling us to survive so that we can discover nature itself.""","English,हिन्दी","India,Switzerland,Germany","Monsoon Films Private Limited,Pan Nalin Pictures,Sunrise Filmvertriebs,Pandora Film",Documentary
180048,Amen,2013-03-21,110000,270000,Released,What we play is life,165,2.55E+00,ml,,false,"Solomon, who belongs to a band, is in love with Soshanna, who hails from an upper class family. The story spells how Solomon manages to win over all the obstacles to marry Soshanna.","English,",India,Whitesands Media House,"Fantasy,Music,Romance"
37986,Kamen Rider Kabuto: God Speed Love,2006-08-05,6000000,8873950,Released,,66,1.473E+00,ja,,false,"In 1999, an enormous meteor crashed onto Earth carrying extraterrestrial creatures known as Worms within it. These creatures took on the identities of real humans and then killed them. In order to counter this new threat, ZECT was formed, who in turn created the Masked Rider System to combat the Worms. The battles lasts over seven years, depleting Earth's resources and turning it into a barren wasteland. By present time, power struggles in ZECT have caused a new group, known as Neo-ZECT, to be created. Souji Tendou, a man weilding the Kabuto Zector, decides to sell his power to either ZECT or Neo-Zect for unkown reasons.",日本語,Japan,"Ishimori Productions,Toei Company, Ltd.","Science Fiction,Action,Adventure"
79293,Leef!,2005-09-29,2705388,667160,Released,,106,1.279E+00,nl,,false,"Anna is a vital woman who is married and has two daughters. She picks up her old passion of writing again after frequent requests by a colleague and a friend, but she had not foreseen the consequences of family and friends reading her stories...",Nederlands,Netherlands,IDTV Film,Drama
19980,99,2009-05-15,3000000,6600000,Released,Part fact. Part fiction. Pure fun.,141,1.876E+00,hi,http://www.99thefilm.com/,false,Two unlucky delinquents stumble into a series of random misadventures when they attempt to collect a debt for their boss.,हिन्दी,India,People Pictures,"Comedy,Crime"
500064,Dafan,2001-03-15,39175,32124,Released,,100,8.43E-01,hi,,false,"Puja who is a girl who sees things in her dreams before they happen. Thakur Jagir Singh wants to make his house an orphange after he dies but Dharampal is after his property.  He kills Thakur Jagir Singh but Puja has witnessed this in her dream and knows who the killer is but she can't find where the murder happened and who was murdered.  Puja fiance is a police inspector and goes to investigate Thakur's muder and it is there she sets eyes on Dharampal. When Dharampal finds out that she knows who the murderer is, he and his friends kill her and it is her spirit that takes revenge.",हिन्दी,India,Ishwar Films,Horror
21013,Kenny Begins,2009-03-25,5729000,1220709,Released,,88,1.875E+00,sv,,false,"Kenny Starfighter is probably the most hopeless student the Hero academics of the galaxy has ever had. But in his desperate attempt in graduating he accidentally crashes on earth and discovers Pontus, an earthling who accidentally stumbled upon an intergalactic crystal which gave him inhuman strength. Now Kenny must save Pontus from Rutger Oversmart who wants the powers from the crystal for himself and Pontus must save Kennys faith from failing school and ending up as a hairdresser.",svenska,Sweden,"Filmgate Films,Ihrevik,Lunatic Speed,Seat 13,SVT,Fladen Film,Film i Skåne,Nordisk Film","Action,Comedy,Science Fiction"
33714,I'm Staying,2007-04-19,1000000,814790,Released,,112,1.557E+00,ru,,false,"Many people assume that life does not end after death. Not Dr. Tyrsa, practical and skeptical man, who never believed in this nonsense. However, thanks to the bowling accident, he finds himself in a desert land with people like him not belonging to this world yet not accepted into the other. Now Dr. Tyrsa realizes that the life he used to live was not so bad, and he's got something worth returning to.",Pусский,Russia,"MG Media,Central Partnership","Comedy,Drama,Fantasy"
254732,Haunted,2013-03-31,5000,750000,Released,The First Investigation Was The Most Evil...,93,2.53E+00,en,,false,Six contestants win a competition to appear on a Live reality TV show at a secret location in rural England. The next ten hours will be spent on a paranormal Investigation with a TV crew searching for the truth behind ghost stories that haunt an old railway station museum.,English,United Kingdom,Greenway Entertainment,Horror
205017,Lootera,2013-04-04,4100000,5100000,Released,,136,2.529E+00,hi,,false,"In a village, a young archaeologist falls in love with a landlord's daughter. Their union seems doomed. But destiny brings them together a year later. Will they live happily ever after?",हिन्दी,India,"Balaji Motion Pictures,Phantom Films","Drama,Romance"
43083,This Is Sodom,2010-08-05,2745000,5850000,Released,,88,1.814E+00,he,http://www.mako.co.il/sdom/,false,"When ancient Sodom is doomed to destruction due to its people's corrupt ways, Lot is the only righteous man destined to be spared.",עִבְרִית,"Israel,Bulgaria",United King Films,"Comedy,History"
287499,Margarita with a Straw,2015-04-17,900000,1000000,Released,,100,2.902E+00,hi,,false,"A rebellious young woman with cerebral palsy leaves India to study in New York. On her journey of self-discovery, she unexpectedly falls in love.",हिन्दी,India,Viacom 18 Motion Pictures,Drama
21905,Shabd,2005-02-04,2500000,3100000,Released,,140,1.253E+00,hi,,false,"Shaukat, a writer suffering from writer's block, prompts his wife to have an affair with a stranger as he seeks inspiration to write a new story. Will his wife help him write his dream novel?",हिन्दी,India,,"Drama,Romance"
63898,Antidur,2007-09-06,5000000,1413000,Released,,91,1.523E+00,ru,,false,"Failing to complete an important assignment without casualties, fearless crime fighters from an elite special service agency, masters of disguise and simply fun guys ""Velik"" and ""Koshka"" were demoted to serve in a department of a Drug Enforcement Agency...",Pусский,Russia,,"Action,Comedy,Crime"
194361,Aagathan,2010-02-11,822000,1200000,Released,The one who came,120,1.808E+00,ml,,false,"Aagathan is the love story of Gautham and Shreya that turns sour because of Shreya's father, Major General Hareendra Natha Varma's one deed that comes back to haunt his family.",,,,"Mystery,Romance"
50289,The Junior Olsen Gang Rocks It,2004-02-05,235540,3226688,Released,,92,1.095E+00,no,,false,The Gang form The Dynamites. After winning a talent competition they are told by manager Pop-Johansen that the band will be huge in the U.S. But is he only after their prize money?,Norsk,Norway,"Nordisk Film,TV 2","Adventure,Family,Comedy"
198351,Chattambinadu,2009-12-24,833,3,Released,,135,1.837E+00,ml,,false,"The movie tells the story of a village called Chembattunadu in Chamarajanagar District on the borders of Karnataka, Kerala and Tamil Nadu, which is popular as Chattambinadu for the presence of several goons and hooligans. According to Vadival Vasu (Janardanan), it was the severe animosity between Mallanchira and Kattappilly families that has caused the arrival of several goons to the land, including him, which made Chattambinadu notorious. The film begins with Mallanchira Chandramohan's(Manoj K. Jayan) plan to sell off his mansion, to pay up his heavy debts.",,India,"Big Screen Productions,Playhouse Release",Comedy
50530,The New Year's Rate Plan,2008-12-04,3200000,3877492,Released,,86,1.634E+00,ru,,false,"Performing the traditional New Year's call on the unknown phone number Andrey didn't even suspected, that just after his return to Moscow, he had bought a magic starting pack of cellular communications operator. Getting through to the deserted in New Year's eve Alyona, Andrey almost falls in love with her, but there exists a temporal problem. Alyona is celebrating coming 2008 year and Andrey is going to meet 2009. Trying ""to set a contact"" with Alyona's «future variant» he comes to know the terrible truth about the events, that appended in the end of 2008. Now the main goal of Andrey and all his friends - to prevent the awful tragedy and to turn into reality the meeting of Alyona and Andrey...",Pусский,Russia,Profit,"Romance,Comedy"
15888,Fishtales,2007-08-24,14000000,9216,Released,A funny catch!,94,1.516E+00,en,,false,A Greek History Professor &amp; his daughter travel to a Greek Island for one last chance to finish his thesis on ancient love spells before he loses his research grant. His daughter attempts to match her father with the local women without sucess until she meets a beautiful Mermaid with whose help the Professor might finally find true love for himself.,"ελληνικά,English","Greece,United Kingdom","Whiskers Post Production,Arokaria,Full On Film Productions","Fantasy,Drama,Comedy,Romance,Family"
48382,"The Book of Mormon Movie, Volume 1: The Journey",2003-09-12,2000000,1672730,Released,"2600 years ago, one family began a remarkable journey and set the course for a latter-day faith. This is their story.",120,9.49E-01,en,,false,"The story of Lehi and his wife Sariah and their four sons: Laman, Lemuel, Sam, and Nephi. Lehi leaves Jerusalem because he prophesied unto the people concerning the destruction of Jerusalem, and they sought his life. He journeys into the wilderness with his family. He sends Nephi and his brethren back to Jerusalem after the brass plates and the family of Ishmael. The sons and daughters of Lehi marry the sons and daughters of Ishmael. They take their families and continue into the wilderness. Ishmael dies in the wilderness. They come to the sea. Nephi's brethren rebel against him. He confounds them, and builds a ship. They cross the sea to the promised land in the Americas. Lehi dies in the promised land. Nephi's brethren rebel against him again. Nephi departs again into the wilderness.",,,,
44565,Khatta Meetha,2010-07-23,7500000,10000000,Released,,155,1.79E+00,hi,http://www.khattameethathefilm.com/,false,An ambitious land contractor becomes embroiled in the corruption and misdeeds of his family members who pocket ill-gained money.,हिन्दी,India,Hari Om Entertainment,"Comedy,Drama"
111836,Gabbar Singh,2012-05-11,7000000,16000000,Released,He is Special,153,2.231E+00,te,,false,"A boy runs away from home, angry with his stepfather and half-brother. Years later, he becomes a police inspector and fights a notorious criminal.",తెలుగు,India,Parameswara Art Productions,"Action,Comedy"
378107,Another Day of Life,2018-10-26,5000000,134801,Released,Words can be stronger than weapons,86,3.007E+00,en,http://anotherdayoflifefilm.com,false,"In 1975, Ryszard Kapuściński, a veteran Polish journalist, embarked on a seemingly suicidal road trip into the heart of the Angola's civil war. There, he witnessed once again the dirty reality of war and discovered a sense of helplessness previously unknown to him. Angola changed him forever: it was a reporter who left Poland, but it was a writer who returned…","English,Polski,Português,Español","Belgium,Germany,Hungary,Poland,Spain","Kanaki Films,Platige Image,Puppetworks Animation Studio,Animationsfabrik,Umedia,Walking The Dog,Wüste Film","Animation,Documentary,History"
46268,Constellation,2007-02-01,7200000,23006533,Released,,96,1.501E+00,en,,false,Constellation chronicles the lives and loves of an African-American family in the deep South as they are forced to come to terms with a tumultuous past marked by an unrequited interracial affair. The film explores the way in which the family patriarch must confront his demons amidst the changing racial fabric of society and his own family.,English,United States of America,Constellation LLC,"Drama,Romance"
29361,Antikiller D.K,2009-12-03,2500000,2141028,Released,,91,1.81E+00,ru,,false,Major Korenev (Fox) continue to fight criminals after terrorists gang liquidation.,Pусский,Russia,,"Mystery,Action"
54911,The Amazing Truth About Queen Raquela,2008-03-07,400000,5255,Released,,80,1.609E+00,en,,false,"Raquela, a transsexual from the Philippines, dreams of escaping the streets of Cebu City for a fairy tale life in Paris.",English,,,"Documentary,Drama"
473234,Arjun Reddy,2017-08-25,780000,8000000,Released,,187,3.199E+00,te,,false,"When his girlfriend is forced to marry another man, a troubled young surgeon begins to self-destruct.",తెలుగు,India,Bhadrakali Pictures,"Romance,Drama,Action"
509733,Spy Cat,2019-04-11,9000000,3882729,Released,One gang of runaways. One secret mission. One pawsome adventure!,84,3.032E+00,de,https://www.signature-entertainment.co.uk/film/spy-cat/,false,"Four crazy antiheroes on the run. Their leader is the unworldly innocent, naive Marnie, a house cat who is not allowed to leave the house and only knows about real life from television","Deutsch,English","Germany,Belgium","Scopas Medien,Grid Animation,Philm CGI,Seven Pictures,Schubert International Filmproduktions,SCOPE Pictures,Lauenstein & Lauenstein,UFA Fiction","Animation,Adventure,Comedy,Family"
80281,Oosaravelli,2011-10-06,3500000,39000000,Released,Vengeance With A Difference,161,2.059E+00,te,,false,"A youngster, who does anything for money, avenges on those who killed the family of Niharika.",తెలుగు,India,Sri Venkateswara Cine Chitra,Action
138370,Luv Shuv Tey Chicken Khurana,2012-11-02,460000,1600000,Released,,140,2.203E+00,hi,,false,"On-the-run from the London mafia, Omi returns to his ancestral village – a place he’d flown from with his grandad’s money and grander ‘London Dreams’. Will Omi be able to hide his failures while chasing love, and the lost recipe of the infamous dish, ‘Chicken Khurana’?",हिन्दी,India,"Jar Pictures,UTV Motion Pictures",Comedy
215359,Malarvaadi Arts Club,2010-07-16,340000,1000000,Released,,132,1.763E+00,ml,,false,Five friends are disappointed about the way their favorite hangout Malarvaadi Arts Club is headed. They take the responsibility of reviving the club in their own hands.,,,Graand Production,"Drama,Comedy"
